PWM1,PWM2,pair,knownCompelPair,knownBioGridPair
V$CMYB_01,V$EGR_Q6,V$CMYB_01 - V$EGR_Q6,FALSE,FALSE
V$CEBP_Q2,V$CP2_01,V$CEBP_Q2 - V$CP2_01,TRUE,FALSE
V$CEBPB_01,V$HNF4ALPHA_Q6,V$CEBPB_01 - V$HNF4ALPHA_Q6,FALSE,FALSE
V$AP1FJ_Q2,V$GATA_Q6,V$AP1FJ_Q2 - V$GATA_Q6,TRUE,TRUE
V$AP1_01,V$NF1_Q6,V$AP1_01 - V$NF1_Q6,FALSE,FALSE
V$AP1_01,V$E2A_Q6,V$AP1_01 - V$E2A_Q6,FALSE,TRUE
V$HNF4ALPHA_Q6,V$NFKB_Q6_01,V$HNF4ALPHA_Q6 - V$NFKB_Q6_01,FALSE,FALSE
V$DR1_Q3,V$HMGIY_Q6,V$DR1_Q3 - V$HMGIY_Q6,FALSE,FALSE
V$HMGIY_Q6,V$IRF_Q6,V$HMGIY_Q6 - V$IRF_Q6,FALSE,TRUE
V$HMGIY_Q6,V$PIT1_Q6,V$HMGIY_Q6 - V$PIT1_Q6,FALSE,FALSE
V$DR1_Q3,V$DR4_Q2,V$DR1_Q3 - V$DR4_Q2,TRUE,TRUE
V$DR4_Q2,V$GATA_Q6,V$DR4_Q2 - V$GATA_Q6,FALSE,FALSE
V$HNF3_Q6,V$NF1_Q6_01,V$HNF3_Q6 - V$NF1_Q6_01,FALSE,FALSE
V$GR_Q6_01,V$NFAT_Q4_01,V$GR_Q6_01 - V$NFAT_Q4_01,FALSE,FALSE
V$DR4_Q2,V$HNF4_Q6,V$DR4_Q2 - V$HNF4_Q6,TRUE,TRUE
V$AP1_01,V$CREBP1CJUN_01,V$AP1_01 - V$CREBP1CJUN_01,TRUE,TRUE
V$E2F_Q4_01,V$NFKAPPAB65_01,V$E2F_Q4_01 - V$NFKAPPAB65_01,FALSE,FALSE
V$CREL_01,V$E2F_Q4_01,V$CREL_01 - V$E2F_Q4_01,FALSE,FALSE
V$AP1FJ_Q2,V$MAF_Q6_01,V$AP1FJ_Q2 - V$MAF_Q6_01,FALSE,TRUE
V$E2F_Q3_01,V$GR_Q6,V$E2F_Q3_01 - V$GR_Q6,FALSE,FALSE
V$SMAD3_Q6,V$SOX9_B1,V$SMAD3_Q6 - V$SOX9_B1,FALSE,TRUE
V$DR4_Q2,V$E2F_Q3_01,V$DR4_Q2 - V$E2F_Q3_01,FALSE,FALSE
V$HNF4_Q6,V$NFAT_Q4_01,V$HNF4_Q6 - V$NFAT_Q4_01,FALSE,FALSE
V$ELK1_02,V$GATA_Q6,V$ELK1_02 - V$GATA_Q6,FALSE,FALSE
V$ELK1_02,V$IRF_Q6_01,V$ELK1_02 - V$IRF_Q6_01,FALSE,FALSE
V$E2F_03,V$USF_01,V$E2F_03 - V$USF_01,FALSE,FALSE
V$AP1_Q2,V$SF1_Q6,V$AP1_Q2 - V$SF1_Q6,FALSE,TRUE
V$AP1_C,V$CEBP_C,V$AP1_C - V$CEBP_C,FALSE,TRUE
V$CEBP_C,V$CREB_Q3,V$CEBP_C - V$CREB_Q3,FALSE,TRUE
V$E2F_03,V$USF_C,V$E2F_03 - V$USF_C,FALSE,FALSE
V$CP2_02,V$SOX9_B1,V$CP2_02 - V$SOX9_B1,FALSE,FALSE
V$DR1_Q3,V$SMAD4_Q6,V$DR1_Q3 - V$SMAD4_Q6,FALSE,TRUE
V$ELF1_Q6,V$FOX_Q2,V$ELF1_Q6 - V$FOX_Q2,FALSE,FALSE
V$ETS_Q4,V$HNF3_Q6,V$ETS_Q4 - V$HNF3_Q6,FALSE,FALSE
V$GATA_Q6,V$PIT1_Q6,V$GATA_Q6 - V$PIT1_Q6,TRUE,TRUE
V$EGR_Q6,V$HIF1_Q3,V$EGR_Q6 - V$HIF1_Q3,FALSE,FALSE
V$LEF1_Q2,V$SMAD_Q6_01,V$LEF1_Q2 - V$SMAD_Q6_01,FALSE,TRUE
V$EGR_Q6,V$GR_Q6_01,V$EGR_Q6 - V$GR_Q6_01,FALSE,FALSE
V$LEF1TCF1_Q4,V$PR_Q2,V$LEF1TCF1_Q4 - V$PR_Q2,FALSE,FALSE
V$E2F1_Q4,V$ELK1_02,V$E2F1_Q4 - V$ELK1_02,FALSE,FALSE
V$AML_Q6,V$NFKAPPAB_01,V$AML_Q6 - V$NFKAPPAB_01,FALSE,FALSE
V$CP2_01,V$NFKB_C,V$CP2_01 - V$NFKB_C,FALSE,FALSE
V$CREB_Q3,V$NF1_Q6,V$CREB_Q3 - V$NF1_Q6,FALSE,FALSE
V$NFKAPPAB_01,V$OCT_Q6,V$NFKAPPAB_01 - V$OCT_Q6,FALSE,TRUE
V$CREBP1CJUN_01,V$ELK1_02,V$CREBP1CJUN_01 - V$ELK1_02,FALSE,FALSE
V$E2F1_Q4,V$OCT1_02,V$E2F1_Q4 - V$OCT1_02,FALSE,FALSE
V$COUP_01,V$E2A_Q6,V$COUP_01 - V$E2A_Q6,FALSE,FALSE
V$AP1_Q2,V$LEF1TCF1_Q4,V$AP1_Q2 - V$LEF1TCF1_Q4,TRUE,FALSE
V$CREB_Q2,V$KROX_Q6,V$CREB_Q2 - V$KROX_Q6,FALSE,FALSE
V$AP1_01,V$NFY_01,V$AP1_01 - V$NFY_01,FALSE,TRUE
V$CREB_Q4_01,V$KROX_Q6,V$CREB_Q4_01 - V$KROX_Q6,FALSE,FALSE
V$IRF_Q6_01,V$PR_Q2,V$IRF_Q6_01 - V$PR_Q2,FALSE,FALSE
V$CEBPB_02,V$DR4_Q2,V$CEBPB_02 - V$DR4_Q2,FALSE,FALSE
V$CEBP_Q2,V$NF1_Q6_01,V$CEBP_Q2 - V$NF1_Q6_01,FALSE,FALSE
V$OSF2_Q6,V$PR_Q2,V$OSF2_Q6 - V$PR_Q2,FALSE,FALSE
V$ELF1_Q6,V$VMYB_01,V$ELF1_Q6 - V$VMYB_01,FALSE,FALSE
V$CETS1P54_01,V$E2A_Q2,V$CETS1P54_01 - V$E2A_Q2,FALSE,FALSE
V$CEBPB_02,V$CP2_01,V$CEBPB_02 - V$CP2_01,TRUE,FALSE
V$CP2_01,V$SP1_Q6_01,V$CP2_01 - V$SP1_Q6_01,FALSE,FALSE
V$AP1_Q2,V$EGR_Q6,V$AP1_Q2 - V$EGR_Q6,FALSE,FALSE
V$AP1_Q2,V$SP1_Q6_01,V$AP1_Q2 - V$SP1_Q6_01,TRUE,TRUE
V$AHRHIF_Q6,V$AP1_Q2,V$AHRHIF_Q6 - V$AP1_Q2,FALSE,TRUE
V$SP1_Q6,V$SP1_Q6_01,V$SP1_Q6 - V$SP1_Q6_01,TRUE,TRUE
V$IPF1_Q4,V$NFY_C,V$IPF1_Q4 - V$NFY_C,FALSE,FALSE
V$IRF_Q6_01,V$OCT_C,V$IRF_Q6_01 - V$OCT_C,FALSE,FALSE
V$HMGIY_Q6,V$LEF1TCF1_Q4,V$HMGIY_Q6 - V$LEF1TCF1_Q4,FALSE,FALSE
V$EGR_Q6,V$STAT_Q6,V$EGR_Q6 - V$STAT_Q6,FALSE,FALSE
V$SMAD_Q6_01,V$STAT_Q6,V$SMAD_Q6_01 - V$STAT_Q6,FALSE,TRUE
V$FOX_Q2,V$HIF1_Q3,V$FOX_Q2 - V$HIF1_Q3,FALSE,FALSE
V$E2A_Q6,V$ER_Q6,V$E2A_Q6 - V$ER_Q6,FALSE,TRUE
V$SMAD_Q6_01,V$STAT_01,V$SMAD_Q6_01 - V$STAT_01,FALSE,TRUE
V$EFC_Q6,V$SOX9_B1,V$EFC_Q6 - V$SOX9_B1,FALSE,FALSE
V$ER_Q6_02,V$SOX9_B1,V$ER_Q6_02 - V$SOX9_B1,FALSE,FALSE
V$CETS168_Q6,V$LEF1TCF1_Q4,V$CETS168_Q6 - V$LEF1TCF1_Q4,FALSE,FALSE
V$HNF4_Q6,V$NFY_Q6_01,V$HNF4_Q6 - V$NFY_Q6_01,TRUE,FALSE
V$MYOD_Q6_01,V$USF_Q6_01,V$MYOD_Q6_01 - V$USF_Q6_01,FALSE,TRUE
V$AP1FJ_Q2,V$OCT_Q6,V$AP1FJ_Q2 - V$OCT_Q6,TRUE,FALSE
V$CREB_Q2,V$EFC_Q6,V$CREB_Q2 - V$EFC_Q6,TRUE,FALSE
V$GR_Q6,V$GR_Q6_01,V$GR_Q6 - V$GR_Q6_01,TRUE,TRUE
V$HNF4_Q6,V$SP1_Q6,V$HNF4_Q6 - V$SP1_Q6,TRUE,TRUE
V$AHRHIF_Q6,V$NFY_01,V$AHRHIF_Q6 - V$NFY_01,FALSE,FALSE
V$EFC_Q6,V$POU1F1_Q6,V$EFC_Q6 - V$POU1F1_Q6,FALSE,FALSE
V$E2A_Q2,V$SMAD3_Q6,V$E2A_Q2 - V$SMAD3_Q6,FALSE,FALSE
V$MYOD_Q6_01,V$SMAD3_Q6,V$MYOD_Q6_01 - V$SMAD3_Q6,FALSE,FALSE
V$AP1_Q6,V$CREL_01,V$AP1_Q6 - V$CREL_01,TRUE,FALSE
V$CEBPB_01,V$HNF4_Q6,V$CEBPB_01 - V$HNF4_Q6,FALSE,FALSE
V$AP1FJ_Q2,V$SP1_Q6_01,V$AP1FJ_Q2 - V$SP1_Q6_01,TRUE,TRUE
V$ER_Q6,V$NFKB_Q6,V$ER_Q6 - V$NFKB_Q6,FALSE,TRUE
V$GR_Q6,V$STAT_Q6,V$GR_Q6 - V$STAT_Q6,TRUE,TRUE
V$NFY_C,V$SOX9_B1,V$NFY_C - V$SOX9_B1,FALSE,FALSE
V$NFY_01,V$OCT_Q6,V$NFY_01 - V$OCT_Q6,FALSE,FALSE
V$AP1_Q2_01,V$SOX9_B1,V$AP1_Q2_01 - V$SOX9_B1,FALSE,FALSE
V$IPF1_Q4,V$NF1_Q6_01,V$IPF1_Q4 - V$NF1_Q6_01,FALSE,FALSE
V$AP1_01,V$NFY_Q6_01,V$AP1_01 - V$NFY_Q6_01,FALSE,TRUE
V$OCT_Q6,V$PPARA_02,V$OCT_Q6 - V$PPARA_02,FALSE,TRUE
V$ETS_Q6,V$SP1_Q6_01,V$ETS_Q6 - V$SP1_Q6_01,TRUE,TRUE
V$GATA_C,V$HMGIY_Q6,V$GATA_C - V$HMGIY_Q6,FALSE,FALSE
V$DR3_Q4,V$E2A_Q2,V$DR3_Q4 - V$E2A_Q2,FALSE,TRUE
V$CMYB_01,V$ER_Q6,V$CMYB_01 - V$ER_Q6,FALSE,FALSE
V$GR_Q6,V$ICSBP_Q6,V$GR_Q6 - V$ICSBP_Q6,FALSE,FALSE
V$CEBP_C,V$IRF_Q6,V$CEBP_C - V$IRF_Q6,FALSE,FALSE
V$GRE_C,V$NFKB_C,V$GRE_C - V$NFKB_C,FALSE,TRUE
V$NF1_Q6_01,V$POU1F1_Q6,V$NF1_Q6_01 - V$POU1F1_Q6,FALSE,FALSE
V$NFKB_C,V$VMYB_01,V$NFKB_C - V$VMYB_01,FALSE,FALSE
V$COUP_01,V$SP1_Q6,V$COUP_01 - V$SP1_Q6,TRUE,TRUE
V$NFY_01,V$STAT5A_01,V$NFY_01 - V$STAT5A_01,FALSE,FALSE
V$NFAT_Q6,V$SMAD4_Q6,V$NFAT_Q6 - V$SMAD4_Q6,FALSE,FALSE
V$ETS_Q4,V$ICSBP_Q6,V$ETS_Q4 - V$ICSBP_Q6,FALSE,FALSE
V$MYB_Q3,V$OSF2_Q6,V$MYB_Q3 - V$OSF2_Q6,FALSE,FALSE
V$AP1_Q4_01,V$ETS_Q4,V$AP1_Q4_01 - V$ETS_Q4,TRUE,TRUE
V$AP1_Q4_01,V$PR_Q2,V$AP1_Q4_01 - V$PR_Q2,TRUE,TRUE
V$ELK1_02,V$NFAT_Q6,V$ELK1_02 - V$NFAT_Q6,FALSE,FALSE
V$ER_Q6,V$HNF4_Q6,V$ER_Q6 - V$HNF4_Q6,TRUE,TRUE
V$MYCMAX_B,V$SP1_Q6_01,V$MYCMAX_B - V$SP1_Q6_01,FALSE,TRUE
V$DR1_Q3,V$STAT6_01,V$DR1_Q3 - V$STAT6_01,FALSE,FALSE
V$E2A_Q6,V$EFC_Q6,V$E2A_Q6 - V$EFC_Q6,FALSE,FALSE
V$KROX_Q6,V$SMAD3_Q6,V$KROX_Q6 - V$SMAD3_Q6,FALSE,FALSE
V$CP2_02,V$SP1_Q6_01,V$CP2_02 - V$SP1_Q6_01,FALSE,FALSE
V$SMAD_Q6_01,V$SP1_Q6_01,V$SMAD_Q6_01 - V$SP1_Q6_01,TRUE,TRUE
V$CEBPA_01,V$CREBP1CJUN_01,V$CEBPA_01 - V$CREBP1CJUN_01,FALSE,TRUE
V$AP1_Q4_01,V$HNF4_01,V$AP1_Q4_01 - V$HNF4_01,FALSE,FALSE
V$CEBP_Q3,V$ER_Q6,V$CEBP_Q3 - V$ER_Q6,FALSE,TRUE
V$PPARA_02,V$PU1_Q6,V$PPARA_02 - V$PU1_Q6,FALSE,FALSE
V$DR1_Q3,V$SF1_Q6,V$DR1_Q3 - V$SF1_Q6,FALSE,FALSE
V$ELF1_Q6,V$IRF_Q6_01,V$ELF1_Q6 - V$IRF_Q6_01,FALSE,FALSE
V$AML_Q6,V$AP1_Q2_01,V$AML_Q6 - V$AP1_Q2_01,FALSE,TRUE
V$AP1_Q4_01,V$DR3_Q4,V$AP1_Q4_01 - V$DR3_Q4,TRUE,TRUE
V$CMYB_01,V$GR_Q6,V$CMYB_01 - V$GR_Q6,FALSE,FALSE
V$CEBPB_02,V$NFKAPPAB50_01,V$CEBPB_02 - V$NFKAPPAB50_01,TRUE,TRUE
V$AML_Q6,V$NFAT_Q6,V$AML_Q6 - V$NFAT_Q6,FALSE,FALSE
V$MYOD_Q6_01,V$OSF2_Q6,V$MYOD_Q6_01 - V$OSF2_Q6,FALSE,FALSE
V$CP2_01,V$SREBP_Q3,V$CP2_01 - V$SREBP_Q3,FALSE,FALSE
V$AP1_Q6,V$CEBPB_01,V$AP1_Q6 - V$CEBPB_01,TRUE,FALSE
V$COUP_01,V$STAT_01,V$COUP_01 - V$STAT_01,FALSE,FALSE
V$AP1FJ_Q2,V$PPARA_02,V$AP1FJ_Q2 - V$PPARA_02,FALSE,FALSE
V$AP1_Q6,V$CEBP_Q2_01,V$AP1_Q6 - V$CEBP_Q2_01,TRUE,TRUE
V$AML_Q6,V$CREB_Q2,V$AML_Q6 - V$CREB_Q2,FALSE,FALSE
V$MYB_Q6,V$NFAT_Q6,V$MYB_Q6 - V$NFAT_Q6,FALSE,FALSE
V$CREB_Q3,V$GR_Q6,V$CREB_Q3 - V$GR_Q6,FALSE,TRUE
V$STAT5A_01,V$USF_C,V$STAT5A_01 - V$USF_C,FALSE,FALSE
V$AML_Q6,V$E2F_03,V$AML_Q6 - V$E2F_03,FALSE,FALSE
V$AP1_01,V$PU1_Q6,V$AP1_01 - V$PU1_Q6,TRUE,TRUE
V$AP1_C,V$VMYB_01,V$AP1_C - V$VMYB_01,FALSE,FALSE
V$DR1_Q3,V$NFKAPPAB65_01,V$DR1_Q3 - V$NFKAPPAB65_01,FALSE,TRUE
V$CREL_01,V$HMGIY_Q6,V$CREL_01 - V$HMGIY_Q6,FALSE,FALSE
V$AP1_C,V$AP1_Q4_01,V$AP1_C - V$AP1_Q4_01,TRUE,TRUE
V$ETS1_B,V$HIF1_Q5,V$ETS1_B - V$HIF1_Q5,FALSE,FALSE
V$IRF_Q6,V$NFKB_Q6_01,V$IRF_Q6 - V$NFKB_Q6_01,TRUE,TRUE
V$ETS_Q6,V$IRF_Q6,V$ETS_Q6 - V$IRF_Q6,FALSE,FALSE
V$HNF4_Q6,V$MYOD_Q6_01,V$HNF4_Q6 - V$MYOD_Q6_01,FALSE,TRUE
V$CEBP_C,V$CREBP1CJUN_01,V$CEBP_C - V$CREBP1CJUN_01,FALSE,TRUE
V$CEBPB_02,V$DR3_Q4,V$CEBPB_02 - V$DR3_Q4,FALSE,FALSE
V$HNF4_01,V$MYCMAX_B,V$HNF4_01 - V$MYCMAX_B,FALSE,FALSE
V$IPF1_Q4,V$NFY_Q6,V$IPF1_Q4 - V$NFY_Q6,FALSE,FALSE
V$GR_Q6,V$IPF1_Q4,V$GR_Q6 - V$IPF1_Q4,FALSE,FALSE
V$MYOD_Q6_01,V$NFKB_Q6,V$MYOD_Q6_01 - V$NFKB_Q6,FALSE,FALSE
V$MYOD_Q6_01,V$NFKB_C,V$MYOD_Q6_01 - V$NFKB_C,FALSE,FALSE
V$HIF1_Q5,V$USF_C,V$HIF1_Q5 - V$USF_C,FALSE,FALSE
V$CHOP_01,V$HIF1_Q5,V$CHOP_01 - V$HIF1_Q5,TRUE,FALSE
V$ETS1_B,V$SMAD_Q6_01,V$ETS1_B - V$SMAD_Q6_01,TRUE,TRUE
V$NF1_Q6_01,V$PU1_Q6,V$NF1_Q6_01 - V$PU1_Q6,FALSE,FALSE
V$HNF3_Q6,V$NFKB_Q6_01,V$HNF3_Q6 - V$NFKB_Q6_01,FALSE,FALSE
V$HNF1_Q6,V$PR_Q2,V$HNF1_Q6 - V$PR_Q2,FALSE,FALSE
V$E2F_Q3_01,V$HNF3_Q6,V$E2F_Q3_01 - V$HNF3_Q6,FALSE,FALSE
V$AP1_Q2_01,V$CETS1P54_01,V$AP1_Q2_01 - V$CETS1P54_01,TRUE,TRUE
V$NFKAPPAB50_01,V$NFY_Q6_01,V$NFKAPPAB50_01 - V$NFY_Q6_01,FALSE,FALSE
V$CEBPB_02,V$PU1_Q6,V$CEBPB_02 - V$PU1_Q6,TRUE,TRUE
V$CEBP_Q2,V$PU1_Q6,V$CEBP_Q2 - V$PU1_Q6,TRUE,TRUE
V$CEBP_C,V$LEF1_Q2,V$CEBP_C - V$LEF1_Q2,FALSE,FALSE
V$NFKB_C,V$NFY_01,V$NFKB_C - V$NFY_01,FALSE,FALSE
V$NFKB_C,V$NFY_Q6_01,V$NFKB_C - V$NFY_Q6_01,FALSE,FALSE
V$SOX9_B1,V$STAT_01,V$SOX9_B1 - V$STAT_01,FALSE,FALSE
V$CREB_Q4_01,V$MYCMAX_B,V$CREB_Q4_01 - V$MYCMAX_B,FALSE,FALSE
V$E2F1_Q4,V$HIF1_Q5,V$E2F1_Q4 - V$HIF1_Q5,FALSE,FALSE
V$MYB_Q3,V$NFKB_Q6_01,V$MYB_Q3 - V$NFKB_Q6_01,FALSE,FALSE
V$AP1_Q4_01,V$SMAD_Q6_01,V$AP1_Q4_01 - V$SMAD_Q6_01,TRUE,TRUE
V$MAF_Q6_01,V$NFKAPPAB65_01,V$MAF_Q6_01 - V$NFKAPPAB65_01,FALSE,TRUE
V$AP1_C,V$CREL_01,V$AP1_C - V$CREL_01,TRUE,FALSE
V$CP2_01,V$PPARA_02,V$CP2_01 - V$PPARA_02,FALSE,FALSE
V$AHRHIF_Q6,V$MYB_Q6,V$AHRHIF_Q6 - V$MYB_Q6,FALSE,FALSE
V$E2F1_Q4,V$NFKB_Q6,V$E2F1_Q4 - V$NFKB_Q6,FALSE,TRUE
V$DR1_Q3,V$OCT_C,V$DR1_Q3 - V$OCT_C,FALSE,FALSE
V$AHRHIF_Q6,V$SOX9_B1,V$AHRHIF_Q6 - V$SOX9_B1,FALSE,FALSE
V$CP2_01,V$CREBP1CJUN_01,V$CP2_01 - V$CREBP1CJUN_01,FALSE,FALSE
V$CREL_01,V$E2F1_Q4,V$CREL_01 - V$E2F1_Q4,FALSE,FALSE
V$CP2_01,V$TAXCREB_01,V$CP2_01 - V$TAXCREB_01,FALSE,FALSE
V$E2F_03,V$PAX5_01,V$E2F_03 - V$PAX5_01,FALSE,FALSE
V$GR_Q6,V$USF_Q6_01,V$GR_Q6 - V$USF_Q6_01,FALSE,FALSE
V$AHRHIF_Q6,V$GR_Q6,V$AHRHIF_Q6 - V$GR_Q6,FALSE,FALSE
V$E2F_03,V$NFKB_Q6_01,V$E2F_03 - V$NFKB_Q6_01,FALSE,TRUE
V$DR3_Q4,V$E2F_03,V$DR3_Q4 - V$E2F_03,FALSE,FALSE
V$CETS168_Q6,V$SREBP_Q3,V$CETS168_Q6 - V$SREBP_Q3,FALSE,FALSE
V$AP1_Q4_01,V$HIF1_Q5,V$AP1_Q4_01 - V$HIF1_Q5,FALSE,TRUE
V$AHRHIF_Q6,V$ER_Q6_02,V$AHRHIF_Q6 - V$ER_Q6_02,FALSE,TRUE
V$DR4_Q2,V$SMAD_Q6_01,V$DR4_Q2 - V$SMAD_Q6_01,FALSE,FALSE
V$CREBP1CJUN_01,V$SREBP_Q3,V$CREBP1CJUN_01 - V$SREBP_Q3,FALSE,FALSE
V$MYCMAX_B,V$NFKAPPAB_01,V$MYCMAX_B - V$NFKAPPAB_01,FALSE,TRUE
V$EBF_Q6,V$NFKAPPAB_01,V$EBF_Q6 - V$NFKAPPAB_01,FALSE,FALSE
V$AHRHIF_Q6,V$E2F_03,V$AHRHIF_Q6 - V$E2F_03,FALSE,FALSE
V$AML_Q6,V$PIT1_Q6,V$AML_Q6 - V$PIT1_Q6,FALSE,FALSE
V$CEBP_Q2_01,V$NFY_Q6_01,V$CEBP_Q2_01 - V$NFY_Q6_01,TRUE,FALSE
V$E2F_Q3_01,V$PIT1_Q6,V$E2F_Q3_01 - V$PIT1_Q6,FALSE,FALSE
V$CEBP_Q2_01,V$NF1_Q6_01,V$CEBP_Q2_01 - V$NF1_Q6_01,FALSE,FALSE
V$AP1_Q2_01,V$NF1_Q6_01,V$AP1_Q2_01 - V$NF1_Q6_01,FALSE,FALSE
V$CMYB_01,V$NFAT_Q6,V$CMYB_01 - V$NFAT_Q6,FALSE,FALSE
V$CP2_01,V$LEF1TCF1_Q4,V$CP2_01 - V$LEF1TCF1_Q4,FALSE,FALSE
V$CEBP_Q2_01,V$USF_C,V$CEBP_Q2_01 - V$USF_C,FALSE,FALSE
V$SMAD_Q6_01,V$USF_C,V$SMAD_Q6_01 - V$USF_C,FALSE,FALSE
V$ICSBP_Q6,V$IRF_Q6_01,V$ICSBP_Q6 - V$IRF_Q6_01,FALSE,TRUE
V$ELK1_02,V$OSF2_Q6,V$ELK1_02 - V$OSF2_Q6,FALSE,FALSE
V$CREL_01,V$ETS1_B,V$CREL_01 - V$ETS1_B,FALSE,FALSE
V$CETS168_Q6,V$NFKAPPAB_01,V$CETS168_Q6 - V$NFKAPPAB_01,TRUE,FALSE
V$CEBP_Q3,V$STAT_01,V$CEBP_Q3 - V$STAT_01,TRUE,TRUE
V$CEBP_Q2_01,V$MYCMAX_B,V$CEBP_Q2_01 - V$MYCMAX_B,FALSE,TRUE
V$CETS168_Q6,V$PPARA_02,V$CETS168_Q6 - V$PPARA_02,FALSE,FALSE
V$CMYB_01,V$E2F_Q3_01,V$CMYB_01 - V$E2F_Q3_01,FALSE,FALSE
V$MYCMAX_B,V$TAXCREB_01,V$MYCMAX_B - V$TAXCREB_01,FALSE,FALSE
V$GRE_C,V$STAT_Q6,V$GRE_C - V$STAT_Q6,TRUE,TRUE
V$AP1_Q2_01,V$MYCMAX_B,V$AP1_Q2_01 - V$MYCMAX_B,FALSE,TRUE
V$E2F1_Q4,V$NF1_Q6_01,V$E2F1_Q4 - V$NF1_Q6_01,FALSE,FALSE
V$AP1_01,V$SF1_Q6,V$AP1_01 - V$SF1_Q6,FALSE,TRUE
V$AML_Q6,V$HNF4_Q6,V$AML_Q6 - V$HNF4_Q6,FALSE,FALSE
V$AP1_Q2_01,V$HNF4_Q6,V$AP1_Q2_01 - V$HNF4_Q6,FALSE,FALSE
V$DR3_Q4,V$SMAD_Q6_01,V$DR3_Q4 - V$SMAD_Q6_01,FALSE,TRUE
V$NFKAPPAB_01,V$NFKAPPAB65_01,V$NFKAPPAB_01 - V$NFKAPPAB65_01,TRUE,TRUE
V$CREL_01,V$NFKAPPAB_01,V$CREL_01 - V$NFKAPPAB_01,FALSE,TRUE
V$NFKAPPAB_01,V$NFKB_Q6_01,V$NFKAPPAB_01 - V$NFKB_Q6_01,TRUE,TRUE
V$EBF_Q6,V$ELK1_01,V$EBF_Q6 - V$ELK1_01,FALSE,FALSE
V$CETS1P54_01,V$HMGIY_Q6,V$CETS1P54_01 - V$HMGIY_Q6,FALSE,FALSE
V$AP1FJ_Q2,V$SP1_Q6,V$AP1FJ_Q2 - V$SP1_Q6,TRUE,TRUE
V$AP1_01,V$CEBP_Q2,V$AP1_01 - V$CEBP_Q2,TRUE,TRUE
V$ER_Q6,V$IRF_Q6,V$ER_Q6 - V$IRF_Q6,FALSE,FALSE
V$DR1_Q3,V$GR_Q6,V$DR1_Q3 - V$GR_Q6,FALSE,TRUE
V$HNF3_Q6,V$NF1_Q6,V$HNF3_Q6 - V$NF1_Q6,FALSE,FALSE
V$HMGIY_Q6,V$SP1_Q6,V$HMGIY_Q6 - V$SP1_Q6,FALSE,TRUE
V$HNF3_Q6,V$MYCMAX_B,V$HNF3_Q6 - V$MYCMAX_B,FALSE,FALSE
V$EBF_Q6,V$EFC_Q6,V$EBF_Q6 - V$EFC_Q6,FALSE,FALSE
V$LEF1TCF1_Q4,V$PU1_Q6,V$LEF1TCF1_Q4 - V$PU1_Q6,FALSE,FALSE
V$CREB_Q3,V$EGR_Q6,V$CREB_Q3 - V$EGR_Q6,FALSE,FALSE
V$CP2_02,V$DR4_Q2,V$CP2_02 - V$DR4_Q2,FALSE,FALSE
V$PAX5_01,V$VMYB_01,V$PAX5_01 - V$VMYB_01,FALSE,TRUE
V$CP2_01,V$NFY_Q6_01,V$CP2_01 - V$NFY_Q6_01,FALSE,FALSE
V$DR1_Q3,V$HNF4_01,V$DR1_Q3 - V$HNF4_01,TRUE,TRUE
V$HNF4_01,V$LEF1_Q2,V$HNF4_01 - V$LEF1_Q2,FALSE,FALSE
V$EBF_Q6,V$OCT1_04,V$EBF_Q6 - V$OCT1_04,FALSE,FALSE
V$MYB_Q6,V$PAX5_01,V$MYB_Q6 - V$PAX5_01,FALSE,TRUE
V$CP2_02,V$NF1_Q6,V$CP2_02 - V$NF1_Q6,FALSE,FALSE
V$SP1_Q6,V$USF_Q6_01,V$SP1_Q6 - V$USF_Q6_01,FALSE,FALSE
V$GRE_C,V$LEF1_Q2,V$GRE_C - V$LEF1_Q2,FALSE,FALSE
V$CHOP_01,V$GR_Q6_01,V$CHOP_01 - V$GR_Q6_01,FALSE,TRUE
V$HIF1_Q5,V$SF1_Q6,V$HIF1_Q5 - V$SF1_Q6,FALSE,FALSE
V$CREB_Q3,V$HIF1_Q5,V$CREB_Q3 - V$HIF1_Q5,FALSE,FALSE
V$AP1_01,V$NFKB_Q6_01,V$AP1_01 - V$NFKB_Q6_01,TRUE,TRUE
V$DR1_Q3,V$LEF1TCF1_Q4,V$DR1_Q3 - V$LEF1TCF1_Q4,FALSE,FALSE
V$ELK1_02,V$MYOD_Q6_01,V$ELK1_02 - V$MYOD_Q6_01,FALSE,FALSE
V$GR_Q6_01,V$NFKAPPAB65_01,V$GR_Q6_01 - V$NFKAPPAB65_01,FALSE,TRUE
V$STAT6_01,V$TAL1ALPHAE47_01,V$STAT6_01 - V$TAL1ALPHAE47_01,FALSE,FALSE
V$CEBPA_01,V$NFKB_C,V$CEBPA_01 - V$NFKB_C,FALSE,FALSE
V$CEBPB_02,V$HNF4_Q6,V$CEBPB_02 - V$HNF4_Q6,FALSE,FALSE
V$CEBPB_02,V$PEBP_Q6,V$CEBPB_02 - V$PEBP_Q6,FALSE,TRUE
V$GATA_C,V$OCT1_04,V$GATA_C - V$OCT1_04,FALSE,FALSE
V$AP1FJ_Q2,V$HMGIY_Q6,V$AP1FJ_Q2 - V$HMGIY_Q6,FALSE,TRUE
V$AP1_C,V$NFAT_Q4_01,V$AP1_C - V$NFAT_Q4_01,TRUE,TRUE
